Website,Article Title,Article content,Article Link,Date
https://www.ispreview.co.uk/,Ofcom Warns UK Broadband ISPs NOT to Use Alternative Switching Methods,"The UK telecoms regulator, Ofcom , has posted an update on their investigation into the performance of the new consumer broadband and phone switching system ( One Touch Switching ). This found no major problems with the biggest ISPs but did warn that some providers on Openreach’s network were using an “alternative switching method“, which they said must stop.",https://www.ispreview.co.uk/index.php/2025/06/ofcom-warns-uk-broadband-isps-not-to-use-alternative-switching-methods.html,19th Jun 2025
https://www.ispreview.co.uk/,ITS Technology Win £3.5 Million Dark Fibre Contract for Carmarthenshire,"The ITS Technology Group , which has built various open access full fibre broadband and Ethernet networks across parts of the UK, has today announced that they’ve secured a £3.5 million dark fibre network build contract for Carmarthenshire (Southwest Wales) as part of the Swansea Bay City Deal’s Digital Infrastructure Programme .",https://www.ispreview.co.uk/index.php/2025/06/its-technology-win-3-5-million-dark-fibre-contract-for-carmarthenshire.html,19th Jun 2025
https://www.ispreview.co.uk/,CVC Capital Partners Target £500m Takeover of Manx Telecom on Isle of Man,"Broadband, phone and mobile operator Manx Telecom (MT), which is the primary network operator serving premises across the remote Isle of Man, could be sold to CVC Capital Partners “within a matter of weeks” as part of a proposed £500m takeover offer that is currently said to be the focus of ongoing talks.",https://www.ispreview.co.uk/index.php/2025/06/cvc-capital-partners-target-500m-takeover-of-manx-telecom-on-isle-of-man.html,19th Jun 2025
https://www.ispreview.co.uk/,Starlink Offers its UK Home Ultrafast Satellite Broadband Kit for FREE,"Space-based internet provider Starlink (SpaceX) last night announced that new domestic customers looking to join their ultrafast home broadband service in the UK could now sign-up and get the hardware for free (terminal/dish and router etc.), instead of paying the usual £299 (one-off).",https://www.ispreview.co.uk/index.php/2025/06/starlink-offers-its-uk-home-ultrafast-satellite-broadband-kit-for-free.html,19th Jun 2025
https://www.ispreview.co.uk/,Mobile Operator Spusu Celebrates 2 Years in the UK with FREE Data,"SIM-only mobile provider Spusu , which holds a virtual operator (MVNO) agreement via BT Wholesale to harness EE ’s national 4G and 5G network, has celebrated their second year of operation in the United Kingdom by gifting 5GB (GigaBytes) of free data (mobile broadband) to “all its customers” for the remainder of June (except those with unlimited data, obviously).",https://www.ispreview.co.uk/index.php/2025/06/mobile-operator-spusu-celebrates-2-years-in-the-uk-with-free-data.html,19th Jun 2025
https://www.ispreview.co.uk/,AllPoints Fibre Networks Completes Internal UK Full Fibre Consolidation,"Alternative broadband operator All Points Fibre Networks (APFN), which is owned by Fern Fibre (Fern Trading), has today announced that their long-running internal consolidation – bringing together their own-built FTTP networks and retail ISPs into a single group ( Giganet , Jurassic Fibre , Swish Fibre, the original AllPoints Fibre, and Cuckoo ) – has now completed.",https://www.ispreview.co.uk/index.php/2025/06/allpoints-fibre-networks-completes-internal-uk-full-fibre-consolidation.html,18th Jun 2025
https://www.ispreview.co.uk/,Mobile Operator Three UK Suffering Silent Voicemail Problem UPDATE2,"Some customers of Three UK ’s mobile network have, over the past hour, begun reporting to ISPreview ( example ) that they’re suffering a partial outage of the operator’s Voicemail (123) service. The issue does not appear to affect regular calls and is being reported from users in different parts of the country.",https://www.ispreview.co.uk/index.php/2025/06/mobile-operator-three-uk-suffering-silent-voicemail-problem.html,18th Jun 2025
https://www.ispreview.co.uk/,Linewatch Warn Utility Companies Digging Too Close to UK Fuel Pipelines,"A new report from pipeline safety organisation Linewatch , which raises awareness of oil and gas pipelines around the UK and encourages safe practices when digging around them, has warned that 19% of workers have been reported for digging too close to underground high-pressure fuel pipelines while carrying out utility works (electricity, water, broadband etc.).",https://www.ispreview.co.uk/index.php/2025/06/linewatch-warn-utility-companies-digging-too-close-to-uk-fuel-pipelines.html,18th Jun 2025
https://www.ispreview.co.uk/,"O2 UK Complete 4G and 5G Upgrades for 3,000 Postcodes in Glasgow","Mobile network operator O2 ( Virgin Media ) has today revealed that – over the past 12-months – they’ve completed a project to upgrade the capacity of their 4G and 5G mobile services across “over” 3,000 postcodes in the city of Glasgow (Scotland), which should bring “faster” mobile broadband speeds and greater reliability to the area.",https://www.ispreview.co.uk/index.php/2025/06/o2-uk-complete-4g-and-5g-upgrades-for-3000-postcodes-in-glasgow.html,18th Jun 2025
https://www.ispreview.co.uk/,"Streetwave Examine 4G and 5G Mobile Cover Inside St Mary’s Hospital, London","Network analyst firm Streetwave has today shared the results from a recent survey they conducted inside St Mary’s Hospital in London, which examined the signal coverage and data performance of 4G and 5G mobile (broadband) networks – including EE , Three UK , Vodafone and O2 .",https://www.ispreview.co.uk/index.php/2025/06/streetwave-examine-4g-and-5g-mobile-cover-inside-st-marys-hospital-london.html,18th Jun 2025
https://www.ispreview.co.uk/,Government Appoints Lesley Cowley as Chair of Building Digital UK Agency,"The Government (DSIT) has this morning announced that they’ve appointed Lesley Cowley OBE to be the new Chair of their broadband and mobile centric Building Digital UK (BDUK) agency. The development comes after former Chair, Simon Blagden, resigned from his position back in July 2024 ( here ) and was replaced by Hazel Hobbs (Interim Chair).",https://www.ispreview.co.uk/index.php/2025/06/government-appoints-lesley-cowley-as-chair-of-building-digital-uk-agency.html,18th Jun 2025
https://www.ispreview.co.uk/,INCA Calls on Ofcom’s Review to Protect UK Broadband Altnets from Openreach,"The Independent Networks Co-operative Association (INCA), which represents many of the United Kingdom’s alternative network operators, has today set out its formal response to Ofcom ’s current Telecoms Access Review 2026 (TAR) and warned that the proposals risk harming altnets in the business market, while also handing Openreach too much power.",https://www.ispreview.co.uk/index.php/2025/06/inca-calls-on-ofcoms-review-to-protect-uk-broadband-altnets-from-openreach.html,18th Jun 2025
https://www.ispreview.co.uk/,"Aquiss Launch Freedom Fibre Based UK FTTP Broadband Plans, 8Gbps for Biz","Shropshire-based UK broadband ISP Aquiss has announced that they’ve launched an additional range of internet access packages based off Freedom Fibre’s network. This has so far deployed a 10Gbps capable Fibre-to-the-Premises ( FTTP ) network to cover 350,000 premises across parts of England and Wales (aspiration to reach 1 million premises by 2030).",https://www.ispreview.co.uk/index.php/2025/06/aquiss-launch-freedom-fibre-based-uk-fttp-broadband-plans-8gbps-for-biz.html,18th Jun 2025
https://www.ispreview.co.uk/,Plusnet Named Best UK ISP in 2025 Broadband Genie Awards,"The annual Broadband Genie 2025 Awards survey has this morning named UK ISP Plusnet as the “Best Broadband Provider” of the year, while a variety of other internet service providers also scooped various other awards across several different categories.",https://www.ispreview.co.uk/index.php/2025/06/plusnet-named-best-uk-isp-in-2025-broadband-genie-awards.html,18th Jun 2025
https://www.ispreview.co.uk/,"Scotland May Reissue Gigabit Broadband Tender for Fife, Perth and Kinross","The Scottish Government (SG) looks as if they could be preparing to “relaunch” their proposed gigabit broadband roll-out procurement for Fife, Perth and Kinross during September 2025. This might take a second stab at trying to find a supplier that can help upgrade the remaining set of hardest-to-reach premises.",https://www.ispreview.co.uk/index.php/2025/06/scotland-may-reissue-gigabit-broadband-tender-for-fife-perth-and-kinross.html,17th Jun 2025
https://www.ispreview.co.uk/,Government May Reclassify UK Broadband as Defence Spending,"A major newspaper has today claimed that the UK government’s imminent National Security Review (NSR), which is due to be published next week, will expand the definition of national security spending to include everything from a third runway at Heathrow Airport to food prices and rural broadband provision (e.g. the £5bn Project Gigabit scheme).",https://www.ispreview.co.uk/index.php/2025/06/government-may-reclassify-uk-broadband-as-defence-spending.html,17th Jun 2025
https://www.ispreview.co.uk/,Dispute Between Vodafone UK and Ex-Franchisees Takes Another Twist,The ongoing £85.5m legal dispute between mobile and broadband giant Vodafone and a group of 62 current and former UK franchisees ( here ) recently experienced another twist. This came after the network operator confirmed that it had terminated the contracts of 12 franchisees who had continued working with them while also being party to the case.,https://www.ispreview.co.uk/index.php/2025/06/dispute-between-vodafone-uk-and-ex-franchisees-takes-another-twist.html,17th Jun 2025
https://www.ispreview.co.uk/,BT CEO May Consider Spinning Off Openreach After UK Full Fibre Build,"The CEO of BT Group, Allison Kirkby, has hinted at the possibility that network access provider Openreach could be spun off into a completely separate company in the future. But this would only be considered once their roll-out of a national gigabit-capable Fibre-to-the-Premises (FTTP) broadband ISP network completes (i.e. after 2030).",https://www.ispreview.co.uk/index.php/2025/06/bt-ceo-may-consider-spinning-off-openreach-after-uk-full-fibre-build.html,16th Jun 2025
https://www.ispreview.co.uk/,Netgem TV Add DAZN Premium TV Sports via Supporting UK Broadband ISPs,"Digital entertainment platform Netgem TV has today announced that their IPTV box and service, which is typically bundled by broadband ISPs like Brsk , TalkTalk , CommunityFibre , Wightfibre and others, will benefit from its new partnership with one of the world’s leading sports platforms, DAZN.",https://www.ispreview.co.uk/index.php/2025/06/netgem-tv-add-dazn-premium-tv-sports-via-supporting-uk-broadband-isps.html,16th Jun 2025
https://www.ispreview.co.uk/,Openreach Maps UK Cities by Internet Activity to Celebrate 25 Years of Broadband,"Openreach (BT) has marked “25 years of home broadband” by combining its own data with consumer research to map the UK cities by their online activity. The results found that the busiest hour of the day for internet usage in the UK is between 8-9pm, followed by 9-10pm and 7-8pm. And the highest peak of the year so far was on 14th January 2025 at 9pm.",https://www.ispreview.co.uk/index.php/2025/06/openreach-maps-uk-cities-by-internet-activity-to-celebrate-25-years-of-broadband.html,16th Jun 2025
